date,net,cash,holdings,cost_basis,starting_cash,margin,mtm,realized,pnls,liquid_value,commissions,charges,day_pnl,gross_leverage,net_leverage,gross_exposure,net_exposure,long_exposure,short_exposure,longs_count,shorts_count,algo_returns,algo_cum_returns,algo_volatility,drawdown,sharpe,strategy_vol,benchmark,benchmark_returns,alpha,beta
2021-09-08 00:00:00+05:30,10758980.9500,10758980.9500,0.0000,0.0000,1000000.0000,0.0000,0.0000,9758980.9500,9758980.9500,10758980.9500,0.0000,0.0000,-185099.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0169,9.7590,0.5676,-0.1809,0.1963,0.3551,1665064.2946,0.0008,-0.0015134475002208144,-0.49322190623994017
2021-09-09 00:00:00+05:30,10758980.9500,10758980.9500,0.0000,0.0000,1000000.0000,0.0000,0.0000,9758980.9500,9758980.9500,10758980.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,9.7590,0.5673,-0.1809,0.3452,0.3541,1663856.5246,-0.0007,0.001199020917505557,-0.5987090371175119
2021-09-13 00:00:00+05:30,10749243.9500,5799243.9500,4950000.0000,4959737.0000,1000000.0000,0.0000,-9737.0000,9758980.9500,9749243.9500,10749243.9500,0.0000,0.0000,-9737.0000,0.4600,0.4600,4950000.0000,4950000.0000,4950000.0000,0.0000,1,0,-0.0009,9.7492,0.5670,-0.1816,-0.3797,0.3330,1663084.8938,-0.0005,0.0013347006621186853,-0.5858149632518895
2021-09-14 00:00:00+05:30,10778557.9500,8858594.0000,1919963.9500,1893986.4400,1000000.0000,0.0000,25977.5100,9752580.4300,9778557.9500,10778557.9500,0.0000,0.0000,29314.0000,2.1200,0.1800,22813585.4500,1919963.9500,12366774.7000,10446810.7500,2,1,0.0027,9.7786,0.5667,-0.1794,-1.0349,0.3157,1666147.4534,0.0018,0.00011171343117344178,-0.34486998194270896
2021-09-15 00:00:00+05:30,10613653.9500,1091401.9500,9522252.0000,9543107.2500,1000000.0000,0.0000,-20855.2500,9634509.2000,9613653.9500,10613653.9500,0.0000,0.0000,-164904.0000,0.9000,0.9000,9522252.0000,9522252.0000,9522252.0000,0.0000,2,0,-0.0153,9.6137,0.5664,-0.1920,-0.5200,0.2956,1679212.4573,0.0078,-0.0011447589806812687,-0.2080681541880223
2021-09-16 00:00:00+05:30,10670389.8000,216649.8000,10453740.0000,10400517.0700,1000000.0000,0.0000,53222.9300,9617166.8600,9670389.8000,10670389.8000,0.0000,0.0000,56735.8500,0.9800,0.9800,10453740.0000,10453740.0000,10453740.0000,0.0000,1,0,0.0053,9.6704,0.5661,-0.1876,-0.4486,0.2959,1689684.5899,0.0062,-0.00019004309502192456,-0.17055130320027406
2021-09-17 00:00:00+05:30,11244089.7500,221959.9500,11022129.8000,10395463.7400,1000000.0000,0.0000,626666.0600,9617423.6800,10244089.7500,11244089.7500,0.0000,0.0000,573699.9500,0.9800,0.9800,11022129.8000,11022129.8000,11022129.8000,0.0000,1,0,0.0538,10.2441,0.5665,-0.1440,0.5881,0.3128,1687254.6717,-0.0014,0.0008556185992946185,-0.2671149502351971
2021-09-20 00:00:00+05:30,12256796.1500,11835348.1500,421448.0000,-1214883.2600,1000000.0000,0.0000,1636331.2600,9620464.8900,11256796.1500,12256796.1500,0.0000,0.0000,1012706.4000,1.9000,0.0300,23290052.0000,421448.0000,11855750.0000,11434302.0000,1,1,0.0901,11.2568,0.5682,-0.0669,1.9186,0.3566,1665356.6516,-0.0130,0.003622956816065362,-0.8864760360463675
2021-09-21 00:00:00+05:30,11575813.8500,1882311.8500,9693502.0000,9702354.7500,1000000.0000,0.0000,-8852.7500,10584666.6000,10575813.8500,11575813.8500,0.0000,0.0000,-680982.3000,0.8400,0.8400,9693502.0000,9693502.0000,9693502.0000,0.0000,1,0,-0.0556,10.5758,0.5686,-0.1187,1.2288,0.3760,1683602.6053,0.0110,0.004024944366153051,-1.2150070235284882
2021-09-22 00:00:00+05:30,11507421.5500,233613.5500,11273808.0000,11351050.8500,1000000.0000,0.0000,-77242.8500,10584664.4000,10507421.5500,11507421.5500,0.0000,0.0000,-68392.3000,0.9800,0.9800,11273808.0000,11273808.0000,11273808.0000,0.0000,1,0,-0.0059,10.5074,0.5683,-0.1239,1.2173,0.3761,1682092.8928,-0.0009,0.0038068814136136995,-1.20329576400452
2021-09-23 00:00:00+05:30,11458044.7000,975382.3000,10482662.4000,10474474.8500,1000000.0000,0.0000,8187.5500,10449857.1500,10458044.7000,11458044.7000,0.0000,0.0000,-49376.8500,0.9100,0.9100,10482662.4000,10482662.4000,10482662.4000,0.0000,1,0,-0.0043,10.4580,0.5680,-0.1277,1.0800,0.3760,1708735.7236,0.0158,0.003925167634725309,-1.1331773532901124
2021-09-24 00:00:00+05:30,11336278.9500,30798.5500,11305480.4000,11419156.7600,1000000.0000,0.0000,-113676.3600,10449955.3100,10336278.9500,11336278.9500,0.0000,0.0000,-121765.7500,1.0000,1.0000,11305480.4000,11305480.4000,11305480.4000,0.0000,2,0,-0.0106,10.3363,0.5677,-0.1369,0.4881,0.3665,1710197.5087,0.0009,0.0036417357627253357,-1.1226579855260828
2021-09-27 00:00:00+05:30,11969866.6500,235419.4500,11734447.2000,11212545.3900,1000000.0000,0.0000,521901.8100,10447964.8400,10969866.6500,11969866.6500,0.0000,0.0000,633587.7000,0.9800,0.9800,11734447.2000,11734447.2000,11734447.2000,0.0000,1,0,0.0559,10.9699,0.5681,-0.0887,0.3416,0.3566,1711496.3407,0.0008,0.0037915967208576773,-1.0489375815005963
2021-09-28 00:00:00+05:30,11547240.3000,11547240.3000,0.0000,0.0000,1000000.0000,0.0000,0.0000,10547240.3000,10547240.3000,11547240.3000,0.0000,0.0000,-422626.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0353,10.5472,0.5681,-0.1209,0.0845,0.3629,1699835.6091,-0.0068,0.0014396962437057776,-0.7772438888668132
2021-09-29 00:00:00+05:30,11547240.3000,11547240.3000,0.0000,0.0000,1000000.0000,0.0000,0.0000,10547240.3000,10547240.3000,11547240.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,10.5472,0.5678,-0.1209,-0.1257,0.3610,1697448.8255,-0.0014,0.0017353076116319978,-0.8067883477421236
2021-09-30 00:00:00+05:30,11544353.9500,21158288.8500,-9613934.9000,-9611048.5500,1000000.0000,0.0000,-2886.3500,10547240.3000,10544353.9500,11544353.9500,0.0000,0.0000,-2886.3500,0.8300,-0.8300,9613934.9000,-9613934.9000,0.0000,9613934.9000,0,1,-0.0002,10.5444,0.5675,-0.1211,0.0866,0.3590,1687872.9349,-0.0056,0.0012974957939994708,-0.789725891748786
2021-10-01 00:00:00+05:30,11648200.9500,23147510.9500,-11499310.0000,-11600069.5700,1000000.0000,0.0000,100759.5700,10547441.3800,10648200.9500,11648200.9500,0.0000,0.0000,103847.0000,0.9900,-0.9900,11499310.0000,-11499310.0000,0.0000,11499310.0000,0,1,0.0090,10.6482,0.5672,-0.1132,0.3815,0.3578,1679984.0881,-0.0047,0.0015606612105260697,-0.768627043239116
2021-10-04 00:00:00+05:30,11638767.7000,21923.4000,11616844.3000,11599869.7100,1000000.0000,0.0000,16974.5900,10621793.1100,10638767.7000,11638767.7000,0.0000,0.0000,-9433.2500,1.2100,1.0000,14140156.3000,11616844.3000,12878500.3000,1261656.0000,2,1,-0.0008,10.6388,0.5669,-0.1139,0.4251,0.3577,1696614.8891,0.0099,0.0019659126902617204,-0.7757216658772942
2021-10-05 00:00:00+05:30,11424451.1500,4245881.0500,7178570.1000,7263559.6000,1000000.0000,0.0000,-84989.5000,10509440.6500,10424451.1500,11424451.1500,0.0000,0.0000,-214316.5500,1.3300,0.6300,15222024.6000,7178570.1000,11200297.3500,4021727.2500,1,1,-0.0184,10.4245,0.5667,-0.1302,0.0574,0.3588,1709023.2879,0.0073,0.0018394912543449825,-0.8056226985375983
2021-10-06 00:00:00+05:30,11112602.6000,27662.6000,11084940.0000,11063949.1900,1000000.0000,0.0000,20990.8100,10091611.7900,10112602.6000,11112602.6000,0.0000,0.0000,-311848.5500,1.0000,1.0000,11084940.0000,11084940.0000,11084940.0000,0.0000,2,0,-0.0273,10.1126,0.5666,-0.1540,-0.1909,0.3630,1689579.1497,-0.0114,0.0007371505447188474,-0.5842798009127154
2021-10-07 00:00:00+05:30,11438285.6500,1868.7500,11436416.9000,11087095.9300,1000000.0000,0.0000,349320.9700,10088964.6700,10438285.6500,11438285.6500,0.0000,0.0000,325683.0500,1.0000,1.0000,11436416.9000,11436416.9000,11436416.9000,0.0000,2,0,0.0293,10.4383,0.5665,-0.1292,0.1563,0.3680,1705941.5574,0.0097,0.0012369850286671935,-0.49346301593112374
2021-10-08 00:00:00+05:30,11250066.9000,7004460.7500,4245606.1500,4193940.3100,1000000.0000,0.0000,51665.8400,10198401.0600,10250066.9000,11250066.9000,0.0000,0.0000,-188218.7500,0.3800,0.3800,4245606.1500,4245606.1500,4245606.1500,0.0000,2,0,-0.0165,10.2501,0.5663,-0.1435,0.0991,0.3689,1716519.1302,0.0062,0.0010916102500644466,-0.5192511754046485
2021-10-11 00:00:00+05:30,11142751.5500,225085.5500,10917666.0000,10997576.2600,1000000.0000,0.0000,-79910.2600,10222661.8100,10142751.5500,11142751.5500,0.0000,0.0000,-107315.3500,0.9800,0.9800,10917666.0000,10917666.0000,10917666.0000,0.0000,1,0,-0.0095,10.1428,0.5660,-0.1517,-0.1539,0.3684,1720947.6202,0.0026,0.0010459499533063837,-0.5021027031864358
2021-10-12 00:00:00+05:30,11078417.2000,11078417.2000,0.0000,0.0000,1000000.0000,0.0000,0.0000,10078417.2000,10078417.2000,11078417.2000,0.0000,0.0000,-64334.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0058,10.0784,0.5657,-0.1566,-0.2153,0.3686,1725898.5186,0.0029,0.0007530691901210453,-0.5050392233758797
2021-10-13 00:00:00+05:30,11037751.7500,223591.7500,10814160.0000,10854866.1700,1000000.0000,0.0000,-40706.1700,10078457.9200,10037751.7500,11037751.7500,0.0000,0.0000,-40665.4500,0.9800,0.9800,10814160.0000,10814160.0000,10814160.0000,0.0000,1,0,-0.0037,10.0378,0.5654,-0.1597,0.1311,0.3620,1741273.6222,0.0089,0.0007358548520850574,-0.5061825464299979
2021-10-14 00:00:00+05:30,11536455.0500,6181.8500,11530273.2000,11072741.2700,1000000.0000,0.0000,457531.9300,10078923.1100,10536455.0500,11536455.0500,0.0000,0.0000,498703.3000,1.0000,1.0000,11530273.2000,11530273.2000,11530273.2000,0.0000,2,0,0.0452,10.5365,0.5656,-0.1217,0.7341,0.3730,1757885.2523,0.0095,0.0018563689541131584,-0.3976529313979821
2021-10-18 00:00:00+05:30,11341218.6500,2928.8500,11338289.8000,11075994.0300,1000000.0000,0.0000,262295.7700,10078922.8800,10341218.6500,11341218.6500,0.0000,0.0000,-195236.4000,1.0000,1.0000,11338289.8000,11338289.8000,11338289.8000,0.0000,2,0,-0.0169,10.3412,0.5654,-0.1366,0.5828,0.3747,1771036.5255,0.0075,0.002127459610414476,-0.5074090255284399
2021-10-19 00:00:00+05:30,10879424.1000,228044.1000,10651380.0000,11082290.8300,1000000.0000,0.0000,-430910.8300,10310334.9300,9879424.1000,10879424.1000,0.0000,0.0000,-461794.5500,0.9800,0.9800,10651380.0000,10651380.0000,10651380.0000,0.0000,1,0,-0.0407,9.8794,0.5655,-0.1717,0.6813,0.3705,1766339.6422,-0.0027,0.001424770509084041,-0.4544359964258962
2021-10-20 00:00:00+05:30,10715293.8500,7772092.0500,2943201.8000,2955367.1200,1000000.0000,0.0000,-12165.3300,9727459.1700,9715293.8500,10715293.8500,0.0000,0.0000,-164130.2500,1.8700,0.2700,20032128.2000,2943201.8000,11487665.0000,8544463.2000,2,1,-0.0151,9.7153,0.5653,-0.1842,0.4574,0.3719,1752488.6292,-0.0078,0.0011343807419442564,-0.16626121112959716
2021-10-21 00:00:00+05:30,10872848.6000,10972650.6000,-99802.0000,-298863.0800,1000000.0000,0.0000,199061.0800,9673787.5200,9872848.6000,10872848.6000,0.0000,0.0000,157554.7500,1.9800,-0.0100,21577126.0000,-99802.0000,10738662.0000,10838464.0000,1,1,0.0147,9.8728,0.5651,-0.1722,0.6885,0.3727,1746435.4011,-0.0035,0.0013577539847538676,-0.19643176110517552
2021-10-22 00:00:00+05:30,10684980.6500,21259296.6500,-10574316.0000,-10771803.0700,1000000.0000,0.0000,197487.0700,9487493.5800,9684980.6500,10684980.6500,0.0000,0.0000,-187867.9500,0.9900,-0.9900,10574316.0000,-10574316.0000,0.0000,10574316.0000,0,1,-0.0173,9.6850,0.5649,-0.1865,0.6757,0.3729,1736073.5014,-0.0059,0.0010371822214162868,-0.14257933767008293
2021-10-25 00:00:00+05:30,10914772.7000,31951830.7000,-21037058.0000,-21460824.9400,1000000.0000,0.0000,423766.9400,9491005.7600,9914772.7000,10914772.7000,0.0000,0.0000,229792.0500,1.9300,-1.9300,21037058.0000,-21037058.0000,0.0000,21037058.0000,0,2,0.0215,9.9148,0.5647,-0.1690,0.9915,0.3749,1738469.8705,0.0014,0.0018124467271772907,-0.20375917140137326
2021-10-26 00:00:00+05:30,10583805.3500,22839651.9500,-12255846.6000,-12341253.0200,1000000.0000,0.0000,85406.4200,9498398.9300,9583805.3500,10583805.3500,0.0000,0.0000,-330967.3500,1.1600,-1.1600,12255846.6000,-12255846.6000,0.0000,12255846.6000,0,2,-0.0303,9.5838,0.5646,-0.1942,0.6236,0.3805,1755000.0240,0.0095,0.0017344630573074824,-0.3087222961070876
2021-10-27 00:00:00+05:30,10547238.2500,10666493.2500,-119255.0000,-74308.6200,1000000.0000,0.0000,-44946.3800,9592184.6300,9547238.2500,10547238.2500,0.0000,0.0000,-36567.1000,1.9600,-0.0100,20701495.0000,-119255.0000,10291120.0000,10410375.0000,1,1,-0.0035,9.5472,0.5643,-0.1970,0.7923,0.3785,1742783.3347,-0.0070,0.0015296442221212384,-0.28234433265070813
2021-10-28 00:00:00+05:30,10026882.5000,24337139.1500,-14310256.6500,-14607068.1500,1000000.0000,0.0000,296811.5000,8730071.0000,9026882.5000,10026882.5000,0.0000,0.0000,-520355.7500,1.4300,-1.4300,14310256.6500,-14310256.6500,0.0000,14310256.6500,0,2,-0.0493,9.0269,0.5646,-0.2366,0.1500,0.3921,1712244.0079,-0.0175,0.0002009271382735208,0.07815412232766485
2021-10-29 00:00:00+05:30,9825031.3000,16049351.3000,-6224320.0000,-6232570.2500,1000000.0000,0.0000,8250.2500,8816781.0500,8825031.3000,9825031.3000,0.0000,0.0000,-201851.2000,0.6300,-0.6300,6224320.0000,-6224320.0000,0.0000,6224320.0000,0,1,-0.0201,8.8250,0.5644,-0.2520,-0.0671,0.3943,1697472.7892,-0.0086,-0.00034172715222711845,0.13392136008141312
2021-11-01 00:00:00+05:30,9802738.6500,19444338.6500,-9641600.0000,-9627410.3300,1000000.0000,0.0000,-14189.6700,8816928.3200,8802738.6500,9802738.6500,0.0000,0.0000,-22292.6500,0.9800,-0.9800,9641600.0000,-9641600.0000,0.0000,9641600.0000,0,1,-0.0023,8.8027,0.5641,-0.2537,-0.0149,0.3940,1720137.6474,0.0134,-0.00036449572407350086,0.12570679083405215
2021-11-02 00:00:00+05:30,9792091.3500,11879785.3500,-2087694.0000,-2083489.1800,1000000.0000,0.0000,-4204.8200,8796296.1700,8792091.3500,9792091.3500,0.0000,0.0000,-10647.3000,0.2100,-0.2100,2087694.0000,-2087694.0000,0.0000,2087694.0000,0,1,-0.0011,8.7921,0.5638,-0.2545,-0.1291,0.3935,1714760.1954,-0.0031,-0.0002697861573558448,0.14323146878186985
2021-11-03 00:00:00+05:30,9819370.3000,8155643.5000,1663726.8000,1636836.1500,1000000.0000,0.0000,26890.6500,8792479.6500,8819370.3000,9819370.3000,0.0000,0.0000,27278.9500,1.7300,0.1700,17004106.8000,1663726.8000,9333916.8000,7670190.0000,1,1,0.0028,8.8194,0.5635,-0.2524,-0.0704,0.3935,1709377.9505,-0.0031,-0.0003599628964915095,0.13679217841105784
2021-11-04 00:00:00+05:30,9819370.3000,9820231.9000,-861.6000,-27752.2500,1000000.0000,0.0000,26890.6500,8792479.6500,8819370.3000,9819370.3000,0.0000,0.0000,0.0000,1.9600,-0.0000,19238138.4000,-861.6000,9618638.4000,9619500.0000,1,1,0.0000,8.8194,0.5632,-0.2524,-0.1667,0.3931,1709377.9505,0.0000,-0.00031555150561108893,0.13427854793919014
2021-11-08 00:00:00+05:30,9910761.6500,2767681.7000,7143079.9500,6939435.1700,1000000.0000,0.0000,203644.7800,8707116.8700,8910761.6500,9910761.6500,0.0000,0.0000,91391.3500,1.6900,0.7200,16735339.0500,7143079.9500,11939209.5000,4796129.5500,2,1,0.0093,8.9108,0.5629,-0.2455,-0.0683,0.3935,1733121.1748,0.0139,-0.0004053707217058441,0.17043048312255904
2021-11-09 00:00:00+05:30,10433085.1000,10426128.1500,6956.9500,-675276.3600,1000000.0000,0.0000,682233.3100,8750851.7900,9433085.1000,10433085.1000,0.0000,0.0000,522323.4500,1.9600,0.0000,20421873.0500,6956.9500,10214415.0000,10207458.0500,1,1,0.0527,9.4331,0.5633,-0.2057,0.5802,0.4075,1730259.9102,-0.0017,0.0005654510573945235,0.11181397148827321
2021-11-10 00:00:00+05:30,10329614.9000,10452.7500,10319162.1500,9600289.1700,1000000.0000,0.0000,718872.9800,8610741.9200,9329614.9000,10329614.9000,0.0000,0.0000,-103470.2000,1.6300,1.0000,16874092.1500,10319162.1500,13596627.1500,3277465.0000,2,1,-0.0099,9.3296,0.5630,-0.2136,0.6159,0.4071,1726531.1600,-0.0022,0.0005574933549361996,0.12034971796146458
2021-11-11 00:00:00+05:30,10557824.6500,542.2500,10557282.4000,9610170.0600,1000000.0000,0.0000,947112.3400,8610712.3100,9557824.6500,10557824.6500,0.0000,0.0000,228209.7500,1.6100,1.0000,17023157.6000,10557282.4000,13790220.0000,3232937.6000,2,1,0.0221,9.5578,0.5628,-0.1962,0.8609,0.4093,1714424.7037,-0.0070,0.0012261331364169631,0.0772294696078846
2021-11-12 00:00:00+05:30,10732822.2000,791024.2000,9941798.0000,8861270.2700,1000000.0000,0.0000,1080527.7300,8652294.4700,9732822.2000,10732822.2000,0.0000,0.0000,174997.5500,1.0300,0.9300,11091518.0000,9941798.0000,10516658.0000,574860.0000,1,1,0.0166,9.7328,0.5626,-0.1829,1.0272,0.4105,1734841.7678,0.0119,0.0014423210124736962,0.1346674496734629
2021-11-15 00:00:00+05:30,11010153.6000,218625.7500,10791527.8500,9423080.9800,1000000.0000,0.0000,1368446.8700,8641706.7300,10010153.6000,11010153.6000,0.0000,0.0000,277331.4000,0.9800,0.9800,10791527.8500,10791527.8500,10791527.8500,0.0000,1,0,0.0258,10.0102,0.5625,-0.1618,0.6793,0.3938,1734204.3336,-0.0004,0.0018891569508177142,0.12055743427069979
2021-11-16 00:00:00+05:30,10794355.7000,10794355.7000,0.0000,0.0000,1000000.0000,0.0000,0.0000,9794355.7000,9794355.7000,10794355.7000,0.0000,0.0000,-215797.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0196,9.7944,0.5623,-0.1782,0.4179,0.3960,1721968.4734,-0.0071,0.000548162726834111,0.13271533229461524
2021-11-17 00:00:00+05:30,10748450.9500,3927800.9500,6820650.0000,6866554.7500,1000000.0000,0.0000,-45904.7500,9794355.7000,9748450.9500,10748450.9500,0.0000,0.0000,-45904.7500,0.6300,0.6300,6820650.0000,6820650.0000,6820650.0000,0.0000,1,0,-0.0043,9.7485,0.5620,-0.1817,0.3944,0.3961,1714573.2786,-0.0043,0.0003848025779535925,0.14651292297640917
2021-11-18 00:00:00+05:30,10477570.0000,19648900.0000,-9171330.0000,-9170653.8000,1000000.0000,0.0000,-676.2000,9478246.2000,9477570.0000,10477570.0000,0.0000,0.0000,-270880.9500,0.8800,-0.8800,9171330.0000,-9171330.0000,0.0000,9171330.0000,0,1,-0.0252,9.4776,0.5619,-0.2023,0.2030,0.3993,1700966.6953,-0.0079,-7.959330177486612e-05,0.2118432894186467
2021-11-22 00:00:00+05:30,10492677.3000,20728037.3000,-10235360.0000,-10317162.1800,1000000.0000,0.0000,81802.1800,9410875.1100,9492677.3000,10492677.3000,0.0000,0.0000,15107.3000,0.9800,-0.9800,10235360.0000,-10235360.0000,0.0000,10235360.0000,0,1,0.0014,9.4927,0.5616,-0.2012,0.1956,0.3993,1671707.0295,-0.0172,0.000155229797864822,0.1938482098179162
2021-11-23 00:00:00+05:30,10483867.6500,20689777.6500,-10205910.0000,-10277916.8300,1000000.0000,0.0000,72006.8300,9411860.8200,9483867.6500,10483867.6500,0.0000,0.0000,-8809.6500,0.9700,-0.9700,10205910.0000,-10205910.0000,0.0000,10205910.0000,0,1,-0.0008,9.4839,0.5613,-0.2018,-0.0828,0.3958,1676988.6268,0.0032,0.00012384875269106296,0.1919779803031495
2021-11-24 00:00:00+05:30,10514482.0000,6870135.9000,3644346.1000,3570918.7900,1000000.0000,0.0000,73427.3100,9441054.6900,9514482.0000,10514482.0000,0.0000,0.0000,30614.3500,1.5900,0.3500,16764718.1000,3644346.1000,10204532.1000,6560186.0000,1,1,0.0029,9.5145,0.5610,-0.1995,0.0011,0.3957,1663827.7682,-0.0078,-0.00021067762330791262,0.1790989170750793
2021-11-25 00:00:00+05:30,10676419.2000,8054229.2000,2622190.0000,2530494.7800,1000000.0000,0.0000,91695.2200,9584723.9800,9676419.2000,10676419.2000,0.0000,0.0000,161937.2000,1.7200,0.2500,18348566.0000,2622190.0000,10485378.0000,7863188.0000,1,1,0.0154,9.6764,0.5608,-0.1872,0.1513,0.3970,1681963.4889,0.0109,5.925581699997974e-05,0.2143690469016425
2021-11-26 00:00:00+05:30,10544469.1000,20769099.1000,-10224630.0000,-10418920.6000,1000000.0000,0.0000,194290.6000,9350178.5000,9544469.1000,10544469.1000,0.0000,0.0000,-131950.1000,0.9700,-0.9700,10224630.0000,-10224630.0000,0.0000,10224630.0000,0,1,-0.0124,9.5445,0.5605,-0.1972,-0.0095,0.3978,1630158.7834,-0.0308,-5.6528672847615506e-05,0.2528698689009157
2021-11-29 00:00:00+05:30,10675108.5000,27603488.2000,-16928379.7000,-17227116.8300,1000000.0000,0.0000,298737.1300,9376371.3700,9675108.5000,10675108.5000,0.0000,0.0000,130639.4000,1.5900,-1.5900,16928379.7000,-16928379.7000,0.0000,16928379.7000,0,2,0.0124,9.6751,0.5602,-0.1873,-0.0190,0.3977,1633336.3687,0.0019,0.0001534254355051381,0.2606794781005911
2021-11-30 00:00:00+05:30,10618409.2500,20569682.2500,-9951273.0000,-10221753.8900,1000000.0000,0.0000,270480.8900,9347928.3600,9618409.2500,10618409.2500,0.0000,0.0000,-56699.2500,0.9400,-0.9400,9951273.0000,-9951273.0000,0.0000,9951273.0000,0,1,-0.0053,9.6184,0.5599,-0.1916,-0.0644,0.3978,1627148.9439,-0.0038,-8.907567074648526e-05,0.23760294258586567
2021-12-01 00:00:00+05:30,10387849.1500,5914759.1500,4473090.0000,4455069.7900,1000000.0000,0.0000,18020.2100,9369828.9400,9387849.1500,10387849.1500,0.0000,0.0000,-230560.1000,1.5400,0.4300,16021374.0000,4473090.0000,10247232.0000,5774142.0000,1,1,-0.0217,9.3878,0.5597,-0.2092,-0.4818,0.3984,1647355.1275,0.0124,-0.000482914589939894,0.17099445293356524
2021-12-02 00:00:00+05:30,10574970.9000,11373.9000,10563597.0000,10322143.2100,1000000.0000,0.0000,241453.7900,9333517.1100,9574970.9000,10574970.9000,0.0000,0.0000,187121.7500,1.1200,1.0000,11858949.0000,10563597.0000,11211273.0000,647676.0000,2,1,0.0180,9.5750,0.5595,-0.1949,-0.3096,0.4002,1668016.6212,0.0125,-0.0004891349415223374,0.17850890916965417
2021-12-03 00:00:00+05:30,10452928.5500,887392.5500,9565536.0000,9582455.4000,1000000.0000,0.0000,-16919.4000,9469847.9500,9452928.5500,10452928.5500,0.0000,0.0000,-122042.3500,0.9200,0.9200,9565536.0000,9565536.0000,9565536.0000,0.0000,1,0,-0.0115,9.4529,0.5592,-0.2042,-0.3919,0.4008,1649689.1909,-0.0110,-0.0006589868563874822,0.19818774413002577
2021-12-06 00:00:00+05:30,10468764.7000,19300104.7000,-8831340.0000,-8872090.4000,1000000.0000,0.0000,40750.4000,9428014.3000,9468764.7000,10468764.7000,0.0000,0.0000,15836.1500,0.8400,-0.8400,8831340.0000,-8831340.0000,0.0000,8831340.0000,0,1,0.0015,9.4688,0.5589,-0.2030,-0.2717,0.4004,1620836.9079,-0.0175,-0.0005142727791802921,0.18155695072738487
2021-12-07 00:00:00+05:30,10065167.8500,20861407.8500,-10796240.0000,-10431687.9400,1000000.0000,0.0000,-364552.0600,9429719.9100,9065167.8500,10065167.8500,0.0000,0.0000,-403596.8500,1.0700,-1.0700,10796240.0000,-10796240.0000,0.0000,10796240.0000,0,1,-0.0386,9.0652,0.5590,-0.2337,-0.4917,0.4066,1646832.7191,0.0160,-0.001050828385515412,0.05234496993858606
2021-12-08 00:00:00+05:30,10166776.2500,189914.7000,9976861.5500,10195855.0500,1000000.0000,0.0000,-218993.5000,9385769.7500,9166776.2500,10166776.2500,0.0000,0.0000,101608.4000,2.9200,0.9800,29696717.5500,9976861.5500,19836789.5500,9859928.0000,2,1,0.0101,9.1668,0.5587,-0.2260,-0.3868,0.4072,1674376.5846,0.0167,-0.0006263905123938328,0.08520713854623264
2021-12-09 00:00:00+05:30,10211575.9500,8815.2000,10202760.7500,10359524.3300,1000000.0000,0.0000,-156763.5800,9368339.5300,9211575.9500,10211575.9500,0.0000,0.0000,44799.7000,2.8900,1.0000,29496960.7500,10202760.7500,19849860.7500,9647100.0000,2,1,0.0044,9.2116,0.5584,-0.2226,-0.3320,0.4074,1677712.3303,0.0020,-0.0005583660125069524,0.08692212317415003
2021-12-10 00:00:00+05:30,10250814.0500,462.0000,10250352.0500,10367774.8500,1000000.0000,0.0000,-117422.8000,9368236.8500,9250814.0500,10250814.0500,0.0000,0.0000,39238.1000,2.8900,1.0000,29633992.0500,10250352.0500,19942172.0500,9691820.0000,2,1,0.0038,9.2508,0.5581,-0.2196,-0.3206,0.4074,1677204.3000,-0.0003,-0.000481468272893469,0.0864981669680329
2021-12-13 00:00:00+05:30,10232041.1000,1309053.3500,8922987.7500,8972669.0400,1000000.0000,0.0000,-49681.2900,9281722.3800,9232041.1000,10232041.1000,0.0000,0.0000,-18772.9500,1.7700,0.8700,18061163.7500,8922987.7500,13492075.7500,4569088.0000,2,1,-0.0018,9.2320,0.5578,-0.2210,-0.1820,0.4062,1666387.0903,-0.0064,-0.0005434779083495679,0.08641168408495631
2021-12-14 00:00:00+05:30,9956219.8500,14574375.4500,-4618155.6000,-4531744.2600,1000000.0000,0.0000,-86411.3400,9042631.1900,8956219.8500,9956219.8500,0.0000,0.0000,-275821.2500,1.5300,-0.4600,15269647.6000,-4618155.6000,5325746.0000,9943901.6000,1,1,-0.0270,8.9562,0.5577,-0.2420,-0.5115,0.4097,1660156.5308,-0.0037,-0.0007132517342981288,0.1260213956184296
2021-12-15 00:00:00+05:30,10020842.7000,19793711.8500,-9772869.1500,-9841514.2900,1000000.0000,0.0000,68645.1400,8952197.5600,9020842.7000,10020842.7000,0.0000,0.0000,64622.8500,0.9800,-0.9800,9772869.1500,-9772869.1500,0.0000,9772869.1500,0,1,0.0065,9.0208,0.5574,-0.2371,-1.0363,0.3939,1649497.4814,-0.0064,-0.0006727332062773259,0.11085184250790915
